Date_Time,Year,Month,Day,Time,Hourly_Counts
"December 13, 2020 10:00:00 AM",2020,December,Sunday,10,365
"December 13, 2020 11:00:00 AM",2020,December,Sunday,11,455
"December 13, 2020 12:00:00 PM",2020,December,Sunday,12,559
"December 13, 2020 01:00:00 PM",2020,December,Sunday,13,538
"December 13, 2020 02:00:00 PM",2020,December,Sunday,14,506
"December 13, 2020 03:00:00 PM",2020,December,Sunday,15,542
"December 13, 2020 04:00:00 PM",2020,December,Sunday,16,449
"December 13, 2020 05:00:00 PM",2020,December,Sunday,17,432
"December 13, 2020 06:00:00 PM",2020,December,Sunday,18,372
"December 13, 2020 07:00:00 PM",2020,December,Sunday,19,329
"December 13, 2020 08:00:00 PM",2020,December,Sunday,20,328
"December 13, 2020 09:00:00 PM",2020,December,Sunday,21,290
"December 13, 2020 10:00:00 PM",2020,December,Sunday,22,155
"December 13, 2020 11:00:00 PM",2020,December,Sunday,23,122
"December 14, 2020 12:00:00 AM",2020,December,Monday,0,94
"December 14, 2020 01:00:00 AM",2020,December,Monday,1,55
"December 14, 2020 02:00:00 AM",2020,December,Monday,2,23
"December 14, 2020 03:00:00 AM",2020,December,Monday,3,36
"December 14, 2020 04:00:00 AM",2020,December,Monday,4,14
"December 14, 2020 05:00:00 AM",2020,December,Monday,5,20
"December 14, 2020 06:00:00 AM",2020,December,Monday,6,37
"December 14, 2020 07:00:00 AM",2020,December,Monday,7,146
"December 14, 2020 08:00:00 AM",2020,December,Monday,8,258
"December 14, 2020 09:00:00 AM",2020,December,Monday,9,238
"December 14, 2020 10:00:00 AM",2020,December,Monday,10,312
"December 14, 2020 11:00:00 AM",2020,December,Monday,11,500
"December 14, 2020 12:00:00 PM",2020,December,Monday,12,596
"December 14, 2020 01:00:00 PM",2020,December,Monday,13,644
"December 14, 2020 02:00:00 PM",2020,December,Monday,14,517
"December 14, 2020 03:00:00 PM",2020,December,Monday,15,420
"December 14, 2020 04:00:00 PM",2020,December,Monday,16,349
"December 14, 2020 05:00:00 PM",2020,December,Monday,17,358
"December 14, 2020 06:00:00 PM",2020,December,Monday,18,367
"December 14, 2020 07:00:00 PM",2020,December,Monday,19,224
"December 14, 2020 08:00:00 PM",2020,December,Monday,20,266
"December 14, 2020 09:00:00 PM",2020,December,Monday,21,223
"December 14, 2020 10:00:00 PM",2020,December,Monday,22,123
"December 14, 2020 11:00:00 PM",2020,December,Monday,23,21
"December 15, 2020 12:00:00 AM",2020,December,Tuesday,0,0
"December 15, 2020 01:00:00 AM",2020,December,Tuesday,1,0
"December 15, 2020 02:00:00 AM",2020,December,Tuesday,2,0
"December 15, 2020 03:00:00 AM",2020,December,Tuesday,3,0
"December 15, 2020 04:00:00 AM",2020,December,Tuesday,4,0
"December 15, 2020 05:00:00 AM",2020,December,Tuesday,5,11
"December 15, 2020 06:00:00 AM",2020,December,Tuesday,6,43
"December 15, 2020 07:00:00 AM",2020,December,Tuesday,7,190
"December 15, 2020 08:00:00 AM",2020,December,Tuesday,8,188
"December 15, 2020 09:00:00 AM",2020,December,Tuesday,9,264
"December 15, 2020 10:00:00 AM",2020,December,Tuesday,10,344
"December 15, 2020 11:00:00 AM",2020,December,Tuesday,11,423
"December 15, 2020 12:00:00 PM",2020,December,Tuesday,12,581
"December 15, 2020 01:00:00 PM",2020,December,Tuesday,13,561
"December 15, 2020 02:00:00 PM",2020,December,Tuesday,14,592
"December 15, 2020 03:00:00 PM",2020,December,Tuesday,15,491
"December 15, 2020 04:00:00 PM",2020,December,Tuesday,16,446
"December 15, 2020 05:00:00 PM",2020,December,Tuesday,17,554
"December 15, 2020 06:00:00 PM",2020,December,Tuesday,18,468
"December 15, 2020 07:00:00 PM",2020,December,Tuesday,19,326
"December 15, 2020 08:00:00 PM",2020,December,Tuesday,20,278
"December 15, 2020 09:00:00 PM",2020,December,Tuesday,21,273
"December 15, 2020 10:00:00 PM",2020,December,Tuesday,22,81
"December 15, 2020 11:00:00 PM",2020,December,Tuesday,23,0
"December 16, 2020 12:00:00 AM",2020,December,Wednesday,0,0
"December 16, 2020 01:00:00 AM",2020,December,Wednesday,1,1
"December 16, 2020 02:00:00 AM",2020,December,Wednesday,2,0
"December 16, 2020 03:00:00 AM",2020,December,Wednesday,3,0
"December 16, 2020 04:00:00 AM",2020,December,Wednesday,4,0
"December 16, 2020 05:00:00 AM",2020,December,Wednesday,5,11
"December 16, 2020 06:00:00 AM",2020,December,Wednesday,6,39
"December 16, 2020 07:00:00 AM",2020,December,Wednesday,7,130
"December 16, 2020 08:00:00 AM",2020,December,Wednesday,8,220
"December 16, 2020 09:00:00 AM",2020,December,Wednesday,9,221
"December 16, 2020 10:00:00 AM",2020,December,Wednesday,10,458
"December 16, 2020 11:00:00 AM",2020,December,Wednesday,11,602
"December 16, 2020 12:00:00 PM",2020,December,Wednesday,12,742
"December 16, 2020 01:00:00 PM",2020,December,Wednesday,13,771
"December 16, 2020 02:00:00 PM",2020,December,Wednesday,14,732
"December 16, 2020 03:00:00 PM",2020,December,Wednesday,15,570
"December 16, 2020 04:00:00 PM",2020,December,Wednesday,16,547
"December 16, 2020 05:00:00 PM",2020,December,Wednesday,17,567
"December 16, 2020 06:00:00 PM",2020,December,Wednesday,18,543
"December 16, 2020 07:00:00 PM",2020,December,Wednesday,19,419
"December 16, 2020 08:00:00 PM",2020,December,Wednesday,20,377
"December 16, 2020 09:00:00 PM",2020,December,Wednesday,21,326
"December 16, 2020 10:00:00 PM",2020,December,Wednesday,22,270
"December 16, 2020 11:00:00 PM",2020,December,Wednesday,23,108
"December 17, 2020 12:00:00 AM",2020,December,Thursday,0,62
"December 17, 2020 01:00:00 AM",2020,December,Thursday,1,62
"December 17, 2020 02:00:00 AM",2020,December,Thursday,2,33
"December 17, 2020 03:00:00 AM",2020,December,Thursday,3,9
"December 17, 2020 04:00:00 AM",2020,December,Thursday,4,9
"December 17, 2020 05:00:00 AM",2020,December,Thursday,5,19
"December 17, 2020 06:00:00 AM",2020,December,Thursday,6,30
"December 17, 2020 07:00:00 AM",2020,December,Thursday,7,100
"December 17, 2020 08:00:00 AM",2020,December,Thursday,8,187
"December 17, 2020 09:00:00 AM",2020,December,Thursday,9,253
"December 17, 2020 10:00:00 AM",2020,December,Thursday,10,346
"December 17, 2020 11:00:00 AM",2020,December,Thursday,11,460
"December 17, 2020 12:00:00 PM",2020,December,Thursday,12,663
"December 17, 2020 01:00:00 PM",2020,December,Thursday,13,729
"December 17, 2020 02:00:00 PM",2020,December,Thursday,14,605
"December 17, 2020 03:00:00 PM",2020,December,Thursday,15,590
"December 17, 2020 04:00:00 PM",2020,December,Thursday,16,511
"December 17, 2020 05:00:00 PM",2020,December,Thursday,17,509
"December 17, 2020 06:00:00 PM",2020,December,Thursday,18,627
"December 17, 2020 07:00:00 PM",2020,December,Thursday,19,508
"December 17, 2020 08:00:00 PM",2020,December,Thursday,20,367
"December 17, 2020 09:00:00 PM",2020,December,Thursday,21,293
"December 17, 2020 10:00:00 PM",2020,December,Thursday,22,240
"December 17, 2020 11:00:00 PM",2020,December,Thursday,23,187
"December 18, 2020 12:00:00 AM",2020,December,Friday,0,106
"December 18, 2020 01:00:00 AM",2020,December,Friday,1,4
"December 18, 2020 02:00:00 AM",2020,December,Friday,2,0
"December 18, 2020 03:00:00 AM",2020,December,Friday,3,3
"December 18, 2020 04:00:00 AM",2020,December,Friday,4,0
"December 18, 2020 05:00:00 AM",2020,December,Friday,5,9
"December 18, 2020 06:00:00 AM",2020,December,Friday,6,45
"December 18, 2020 07:00:00 AM",2020,December,Friday,7,89
"December 18, 2020 08:00:00 AM",2020,December,Friday,8,177
"December 18, 2020 09:00:00 AM",2020,December,Friday,9,224
"December 18, 2020 10:00:00 AM",2020,December,Friday,10,349
"December 18, 2020 11:00:00 AM",2020,December,Friday,11,573
"December 18, 2020 12:00:00 PM",2020,December,Friday,12,672
"December 18, 2020 01:00:00 PM",2020,December,Friday,13,744
"December 18, 2020 02:00:00 PM",2020,December,Friday,14,645
"December 18, 2020 03:00:00 PM",2020,December,Friday,15,722
"December 18, 2020 04:00:00 PM",2020,December,Friday,16,692
"December 18, 2020 05:00:00 PM",2020,December,Friday,17,827
"December 18, 2020 06:00:00 PM",2020,December,Friday,18,751
"December 18, 2020 07:00:00 PM",2020,December,Friday,19,757
"December 18, 2020 08:00:00 PM",2020,December,Friday,20,709
"December 18, 2020 09:00:00 PM",2020,December,Friday,21,640
"December 18, 2020 10:00:00 PM",2020,December,Friday,22,490
"December 18, 2020 11:00:00 PM",2020,December,Friday,23,425
"December 19, 2020 12:00:00 AM",2020,December,Saturday,0,246
"December 19, 2020 01:00:00 AM",2020,December,Saturday,1,8
"December 19, 2020 02:00:00 AM",2020,December,Saturday,2,0
"December 19, 2020 03:00:00 AM",2020,December,Saturday,3,0
"December 19, 2020 04:00:00 AM",2020,December,Saturday,4,0
"December 19, 2020 05:00:00 AM",2020,December,Saturday,5,13
"December 19, 2020 06:00:00 AM",2020,December,Saturday,6,30
"December 19, 2020 07:00:00 AM",2020,December,Saturday,7,51
"December 19, 2020 08:00:00 AM",2020,December,Saturday,8,106
"December 19, 2020 09:00:00 AM",2020,December,Saturday,9,233
"December 19, 2020 10:00:00 AM",2020,December,Saturday,10,347
"December 19, 2020 11:00:00 AM",2020,December,Saturday,11,526
"December 19, 2020 12:00:00 PM",2020,December,Saturday,12,649
"December 19, 2020 01:00:00 PM",2020,December,Saturday,13,670
"December 19, 2020 02:00:00 PM",2020,December,Saturday,14,758
"December 19, 2020 03:00:00 PM",2020,December,Saturday,15,806
"December 19, 2020 04:00:00 PM",2020,December,Saturday,16,709
"December 19, 2020 05:00:00 PM",2020,December,Saturday,17,699
"December 19, 2020 06:00:00 PM",2020,December,Saturday,18,612
"December 19, 2020 07:00:00 PM",2020,December,Saturday,19,634
"December 19, 2020 08:00:00 PM",2020,December,Saturday,20,635
"December 19, 2020 09:00:00 PM",2020,December,Saturday,21,695
"December 19, 2020 10:00:00 PM",2020,December,Saturday,22,557
"December 19, 2020 11:00:00 PM",2020,December,Saturday,23,398
"December 20, 2020 12:00:00 AM",2020,December,Sunday,0,331
"December 20, 2020 01:00:00 AM",2020,December,Sunday,1,134
"December 20, 2020 02:00:00 AM",2020,December,Sunday,2,5
"December 20, 2020 03:00:00 AM",2020,December,Sunday,3,0
"December 20, 2020 04:00:00 AM",2020,December,Sunday,4,3
"December 20, 2020 05:00:00 AM",2020,December,Sunday,5,12
"December 20, 2020 06:00:00 AM",2020,December,Sunday,6,28
"December 20, 2020 07:00:00 AM",2020,December,Sunday,7,30
"December 20, 2020 08:00:00 AM",2020,December,Sunday,8,64
"December 20, 2020 09:00:00 AM",2020,December,Sunday,9,152
"December 20, 2020 10:00:00 AM",2020,December,Sunday,10,302
"December 20, 2020 11:00:00 AM",2020,December,Sunday,11,435
"December 20, 2020 12:00:00 PM",2020,December,Sunday,12,596
"December 20, 2020 01:00:00 PM",2020,December,Sunday,13,716
"December 20, 2020 02:00:00 PM",2020,December,Sunday,14,680
"December 20, 2020 03:00:00 PM",2020,December,Sunday,15,792
"December 20, 2020 04:00:00 PM",2020,December,Sunday,16,578
"December 20, 2020 05:00:00 PM",2020,December,Sunday,17,579
"December 20, 2020 06:00:00 PM",2020,December,Sunday,18,458
"December 20, 2020 07:00:00 PM",2020,December,Sunday,19,495
"December 20, 2020 08:00:00 PM",2020,December,Sunday,20,429
"December 20, 2020 09:00:00 PM",2020,December,Sunday,21,327
"December 20, 2020 10:00:00 PM",2020,December,Sunday,22,168
"December 20, 2020 11:00:00 PM",2020,December,Sunday,23,9
"December 21, 2020 12:00:00 AM",2020,December,Monday,0,15
"December 21, 2020 01:00:00 AM",2020,December,Monday,1,0
"December 21, 2020 02:00:00 AM",2020,December,Monday,2,0
"December 21, 2020 03:00:00 AM",2020,December,Monday,3,0
"December 21, 2020 04:00:00 AM",2020,December,Monday,4,0
"December 21, 2020 05:00:00 AM",2020,December,Monday,5,5
"December 21, 2020 06:00:00 AM",2020,December,Monday,6,34
"December 21, 2020 07:00:00 AM",2020,December,Monday,7,193
"December 21, 2020 08:00:00 AM",2020,December,Monday,8,331
"December 21, 2020 09:00:00 AM",2020,December,Monday,9,497
"December 21, 2020 10:00:00 AM",2020,December,Monday,10,517
"December 21, 2020 11:00:00 AM",2020,December,Monday,11,704
"December 21, 2020 12:00:00 PM",2020,December,Monday,12,823
"December 21, 2020 01:00:00 PM",2020,December,Monday,13,977
"December 21, 2020 02:00:00 PM",2020,December,Monday,14,838
"December 21, 2020 03:00:00 PM",2020,December,Monday,15,779
"December 21, 2020 04:00:00 PM",2020,December,Monday,16,579
"December 21, 2020 05:00:00 PM",2020,December,Monday,17,590
"December 21, 2020 06:00:00 PM",2020,December,Monday,18,430
"December 21, 2020 07:00:00 PM",2020,December,Monday,19,356
"December 21, 2020 08:00:00 PM",2020,December,Monday,20,296
"December 21, 2020 09:00:00 PM",2020,December,Monday,21,243
"December 21, 2020 10:00:00 PM",2020,December,Monday,22,108
"December 21, 2020 11:00:00 PM",2020,December,Monday,23,100
"December 22, 2020 12:00:00 AM",2020,December,Tuesday,0,41
"December 22, 2020 01:00:00 AM",2020,December,Tuesday,1,35
"December 22, 2020 02:00:00 AM",2020,December,Tuesday,2,7
"December 22, 2020 03:00:00 AM",2020,December,Tuesday,3,16
"December 22, 2020 04:00:00 AM",2020,December,Tuesday,4,16
"December 22, 2020 05:00:00 AM",2020,December,Tuesday,5,11
"December 22, 2020 06:00:00 AM",2020,December,Tuesday,6,34
"December 22, 2020 07:00:00 AM",2020,December,Tuesday,7,264
"December 22, 2020 08:00:00 AM",2020,December,Tuesday,8,295
"December 22, 2020 09:00:00 AM",2020,December,Tuesday,9,325
"December 22, 2020 10:00:00 AM",2020,December,Tuesday,10,442
"December 22, 2020 11:00:00 AM",2020,December,Tuesday,11,556
"December 22, 2020 12:00:00 PM",2020,December,Tuesday,12,855
"December 22, 2020 01:00:00 PM",2020,December,Tuesday,13,908
"December 22, 2020 02:00:00 PM",2020,December,Tuesday,14,696
"December 22, 2020 03:00:00 PM",2020,December,Tuesday,15,669
"December 22, 2020 04:00:00 PM",2020,December,Tuesday,16,578
"December 22, 2020 05:00:00 PM",2020,December,Tuesday,17,470
"December 22, 2020 06:00:00 PM",2020,December,Tuesday,18,436
"December 22, 2020 07:00:00 PM",2020,December,Tuesday,19,325
"December 22, 2020 08:00:00 PM",2020,December,Tuesday,20,296
"December 22, 2020 09:00:00 PM",2020,December,Tuesday,21,217
"December 22, 2020 10:00:00 PM",2020,December,Tuesday,22,203
"December 22, 2020 11:00:00 PM",2020,December,Tuesday,23,145
"December 23, 2020 12:00:00 AM",2020,December,Wednesday,0,80
"December 23, 2020 01:00:00 AM",2020,December,Wednesday,1,75
"December 23, 2020 02:00:00 AM",2020,December,Wednesday,2,34
"December 23, 2020 03:00:00 AM",2020,December,Wednesday,3,35
"December 23, 2020 04:00:00 AM",2020,December,Wednesday,4,29
"December 23, 2020 05:00:00 AM",2020,December,Wednesday,5,15
"December 23, 2020 06:00:00 AM",2020,December,Wednesday,6,33
"December 23, 2020 07:00:00 AM",2020,December,Wednesday,7,81
"December 23, 2020 08:00:00 AM",2020,December,Wednesday,8,167
"December 23, 2020 09:00:00 AM",2020,December,Wednesday,9,241
"December 23, 2020 10:00:00 AM",2020,December,Wednesday,10,403
"December 23, 2020 11:00:00 AM",2020,December,Wednesday,11,532
"December 23, 2020 12:00:00 PM",2020,December,Wednesday,12,757
"December 23, 2020 01:00:00 PM",2020,December,Wednesday,13,852
"December 23, 2020 02:00:00 PM",2020,December,Wednesday,14,826
"December 23, 2020 03:00:00 PM",2020,December,Wednesday,15,723
"December 23, 2020 04:00:00 PM",2020,December,Wednesday,16,687
"December 23, 2020 05:00:00 PM",2020,December,Wednesday,17,597
"December 23, 2020 06:00:00 PM",2020,December,Wednesday,18,638
"December 23, 2020 07:00:00 PM",2020,December,Wednesday,19,638
"December 23, 2020 08:00:00 PM",2020,December,Wednesday,20,605
"December 23, 2020 09:00:00 PM",2020,December,Wednesday,21,552
"December 23, 2020 10:00:00 PM",2020,December,Wednesday,22,347
"December 23, 2020 11:00:00 PM",2020,December,Wednesday,23,228
"December 24, 2020 12:00:00 AM",2020,December,Thursday,0,160
"December 24, 2020 01:00:00 AM",2020,December,Thursday,1,99
"December 24, 2020 02:00:00 AM",2020,December,Thursday,2,69
"December 24, 2020 03:00:00 AM",2020,December,Thursday,3,50
"December 24, 2020 04:00:00 AM",2020,December,Thursday,4,19
"December 24, 2020 05:00:00 AM",2020,December,Thursday,5,18
"December 24, 2020 06:00:00 AM",2020,December,Thursday,6,35
"December 24, 2020 07:00:00 AM",2020,December,Thursday,7,76
"December 24, 2020 08:00:00 AM",2020,December,Thursday,8,134
"December 24, 2020 09:00:00 AM",2020,December,Thursday,9,227
"December 24, 2020 10:00:00 AM",2020,December,Thursday,10,342
"December 24, 2020 11:00:00 AM",2020,December,Thursday,11,466
"December 24, 2020 12:00:00 PM",2020,December,Thursday,12,580
"December 24, 2020 01:00:00 PM",2020,December,Thursday,13,642
"December 24, 2020 02:00:00 PM",2020,December,Thursday,14,618
"December 24, 2020 03:00:00 PM",2020,December,Thursday,15,584
"December 24, 2020 04:00:00 PM",2020,December,Thursday,16,559
